-100.03170373671	-96.6420120217568	-82.6984660692128	-78.21306452526	-75.8485789901196	-75.007770445896	-73.5125169853274	-69.7266987993068
-98.2678074188276	-88.4588022355778	-80.6078985517531	-77.4584690717733	-75.2129315612086	-74.4033026100309	-72.5896510348184	-67.8722977928396
-98.698048302358	-88.6204582663938	-75.5839244775347	-68.8489249816263	-65.6540548471594	-64.6683821906305	-62.4624674399708	-56.9969309273355
-87.6608588917634	-76.553468242959	-70.8057186948439	-66.803243756504	-62.5127919474812	-60.8501257894485	-57.8998646354587	-53.5439599845698
-84.6169187434668	-79.1883535637309	-70.8185035748735	-65.7719353377029	-61.7167797980203	-60.2736419379719	-57.5809257586792	-52.9059813877042
-83.9664539621907	-73.2089106896579	-67.8489095147116	-61.5228463993589	-57.9303051468636	-56.9287942777467	-55.1115366390613	-52.0196906553782
-77.8881046234767	-71.5029568792888	-65.6990706992086	-60.792289443639	-58.4855427720859	-57.8159625389126	-56.5447389035318	-54.4032558948218
-73.3249103059267	-67.3911422938364	-64.0539416598582	-61.4842469352981	-59.9807276084982	-59.5080486848167	-58.5519807235245	-56.592403242096
-123.221176634906	-119.725803864389	-113.964363283306	-87.5834180400257	-65.1198480451154	-64.2928764778553	-63.228179119052	-61.8122128054383
-127.954708492062	-123.188083578945	-119.004611068271	-110.710975757479	-92.3547609165738	-90.7674777609466	-89.3036693790805	-86.1635272276882
-131.237948134471	-126.256180794774	-122.399331882167	-118.499116588602	-116.306397133626	-115.618981319897	-114.263626963973	-111.390040356284
-100.030887393922	-96.6459886087123	-81.9215493776174	-77.9211251847858	-75.5637211175229	-74.8005666159918	-73.2812312455137	-69.5854770863667
-98.2683500018544	-88.4645415287475	-80.5286280764009	-77.4226176488088	-75.215761849212	-74.420238340004	-72.6487730292808	-68.2908928463968
-98.6979882474669	-88.6261400722932	-74.6411331539862	-67.9699947898458	-64.7318053494235	-63.8060283159043	-61.7432071881333	-56.7651796347067
-87.4515729962509	-75.5781858349642	-69.8007606656463	-66.0426529899064	-62.3365993695485	-60.7973864026981	-57.8952353727788	-53.5437489583693
-83.9262136325039	-78.9655480932724	-70.0545833799668	-65.1269229422837	-61.5113535180174	-60.1202370948704	-57.5044986526371	-52.9036483392715
-83.8202059867374	-72.4644955515868	-67.2734101493463	-61.4984146035028	-57.927034314684	-56.9232540990079	-55.1129885383392	-52.0216970624462
-77.3129677592592	-71.1425919275511	-65.6945520527887	-60.792864825859	-58.4844389140813	-57.8159694154684	-56.5448564145346	-54.4063837983605
-73.3881399638807	-67.4021842427717	-64.0546622748634	-61.484900909299	-59.9803612751295	-59.5074858571457	-58.5521716925109	-56.5949361162025
-123.30426954119	-119.871881054971	-114.486667600257	-86.4852683145579	-65.1197526607029	-64.2927900619936	-63.2282084865611	-61.8122448292588
-128.301995329407	-123.604899538672	-119.509916658623	-111.780827247039	-91.2953650462278	-89.6729427704895	-88.2049838481633	-85.0649237597988
-131.608535169172	-127.191548646331	-123.45367462059	-119.589363627846	-117.401145978296	-116.714701638094	-115.359820110456	-112.487842474519
-100.030479596965	-96.6523925487488	-81.193529146562	-77.3880681243882	-75.1870206712213	-74.4904076426465	-72.9093587809457	-69.3068524115806
-98.2721705602135	-88.4737192826987	-80.3633912216428	-77.339643484024	-75.1835291519158	-74.4004342987273	-72.6716141659891	-68.6000360261022
-98.6980089125148	-88.6336796151481	-73.5497068220823	-66.9771406557848	-63.6768429804747	-62.7879359473292	-60.8551554277797	-56.3235641750128
-87.1783247621872	-74.4751207298091	-68.6854691443356	-65.1402644643419	-61.9733166620152	-60.6446363854552	-57.8776364938525	-53.545510582216
-83.2452280936467	-78.7261953282213	-69.1639626547411	-64.3133450913887	-61.1165502517118	-59.8547903135997	-57.3129915369511	-52.8851342267429
-83.6793776773381	-71.6358383214582	-66.5290715990937	-61.3776396644451	-57.9229595961405	-56.9214119314962	-55.1125467497131	-52.0231255023855
-76.5388418836941	-70.6128793014502	-65.6076400430168	-60.7921484109676	-58.4836619871755	-57.8173708684191	-56.5439491877614	-54.4056285297803
-73.1903606257445	-67.3974249773195	-64.0528969992584	-61.4843897249058	-59.9813365008438	-59.5078907531662	-58.5517113645185	-56.5931995278869
-123.388077537393	-120.004922154918	-114.961576686207	-85.2808178336921	-65.1193098727794	-64.2926834880056	-63.2281391382064	-61.8122341547384
-128.664030111808	-124.027350874576	-119.990630437202	-112.902867106891	-90.0831605884541	-88.4652941246847	-87.0009852055103	-83.860412347609
-131.998609159621	-128.1223424254	-124.566579332475	-120.772737544291	-118.595863611262	-117.910422747532	-116.559930339116	-113.687695654477
-100.030479162154	-96.65379096539	-80.3309763131865	-76.7131335597687	-74.7072519818791	-74.0495643811313	-72.4395181557598	-68.8976932489742
-98.2722009590403	-88.4822068909637	-80.0883818867788	-77.2180382130464	-75.1001274037273	-74.3326055072288	-72.6470585647098	-68.8025511497147
-98.6977676131887	-88.6399697911341	-72.5053540694622	-66.0382496897941	-62.6710717328414	-61.8364587763356	-59.9575043028541	-55.8232636197296
-86.741404362191	-73.4389557307395	-67.6597609749186	-64.2681566514047	-61.4990900334041	-60.3308411344323	-57.8203931842285	-53.5500144606503
-82.6266050707749	-78.5299515737048	-68.2836883162815	-63.4787460419221	-60.5974907600243	-59.4805914567454	-57.0745072499565	-52.8781443264555
-83.5635546610708	-70.8617279795075	-65.7576207354622	-61.1496656849098	-57.9021351375965	-56.9153521724928	-55.1089965884224	-52.0216644825008
-75.7396902304668	-70.0054635933997	-65.4120818472484	-60.7835138793495	-58.4812311457244	-57.8139052287373	-56.5438297047693	-54.4073467079733
-72.7856675820038	-67.372901737328	-64.0482202871694	-61.482834141	-59.9795258616584	-59.5075866333884	-58.5512183861758	-56.5926250366712
-123.455523023726	-120.105336436731	-115.311745945995	-84.1825976465772	-65.1187730909475	-64.2923527965457	-63.2280457720939	-61.8124003148221
-128.981422392765	-124.371853875728	-120.363518148065	-113.837272893547	-89.0193600159003	-87.3655406242329	-85.9024445376174	-82.7622623570474
-132.360649841521	-128.882153837624	-125.524977494266	-121.831158603354	-119.674295039658	-118.993389623189	-117.645991882735	-114.775700665605
-100.030459580505	-96.6511750933956	-79.3702947978315	-75.8835381132143	-74.0671964213685	-73.3739219680496	-71.7720929584387	-68.244543688184
-98.2722986470658	-88.4901110984063	-79.7593846402394	-77.0355807009931	-74.917139477826	-74.1712599103535	-72.5551264330032	-68.8987482876493
-98.6977023133335	-88.6476007255769	-71.3431730745327	-64.9596782694124	-61.5551153585026	-60.7426499597044	-58.9325671976607	-55.1025197057121
-86.0342582738326	-72.2801218465442	-66.5198927843882	-63.2601589814272	-60.8097620404315	-59.8364053765826	-57.6305604450351	-53.5391208362079
-82.2619503166395	-78.2482296020176	-67.2736366315963	-62.461404681674	-59.9336922326499	-58.920719755664	-56.7151284925146	-52.7748249439644
-83.3448874176283	-69.9445604714661	-64.8380279168794	-60.7362116592166	-57.8076422305331	-56.8757432141113	-55.099459929301	-52.0215545830151
-74.7771550136928	-69.235395993318	-65.0346620531389	-60.7537627878639	-58.4750993203487	-57.8125275071076	-56.5390387021122	-54.4071889368928
-72.1987036831823	-67.3077763951271	-64.0325521621108	-61.4793540222516	-59.9780403901308	-59.5061402835554	-58.5500982508454	-56.5944065275998
